,Unnamed: 0,sentence_id,sentences,article_id,Unnamed: 4,label,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,sentiment_polarity,sentiment_subjectivity,Unnamed: 0,0,GPE,CARDINAL,ORG,NORP,PERSON,DATE,TIME,LOC,ORDINAL,EVENT,WORK_OF_ART,FAC,LAW,PRODUCT,MONEY,QUANTITY,PERCENT,LANGUAGE
6132,6132,2,"An American flag is flown next to the Chinese national emblem during a welcome ceremony for visiting US President Donald Trump outside the Great Hall of the People in Beijing on Nov 9, 2017.
",758385628,3,non-propaganda,17.5,9.93,9.04,8,16.6,36.97,23.01,22.0,0.0,9th and 10th grade,0.26666666666666666,0.2833333333333334,0,,3.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,,
6133,6133,3,"(AP file photo)
",758385628,4,non-propaganda,2.1,-2.38,9.05,1,0.9,93.81,14.53,0.5,0.0,0th and 1st grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
6134,6134,4,"BEIJING: The US embassy in China issued a health alert Wednesday after a US government employee experienced an ""abnormal"" sound and suffered a mild brain injury -- in an incident reminiscent of a mysterious illness that hit diplomats in Cuba.
",758385628,5,non-propaganda,22.7,12.78,11.24,14,19.7,23.43,29.96,27.0,0.0,12th and 13th grade,0.3066666666666667,0.6599999999999999,0,,6.0,,,,,1.0,,,,,,,,,,,,
6135,6135,5,"US and Chinese authorities are investigating the matter after the employee, who was assigned to the southern city of Guangzhou, was diagnosed with mild traumatic brain injury (MTBI), said embassy spokeswoman Jinnie Lee.
",758385628,6,non-propaganda,21.9,15.33,11.02,12,17.3,29.52,27.75,21.5,0.0,21st and 22nd grade,0.1111111111111111,0.16666666666666666,0,,3.0,,,1.0,1.0,,,,,,,,,,,,,
6136,6136,6,"In an alert emailed to US citizens in China, the embassy said it does not know what caused the symptoms or of any similar situations in the country.
",758385628,7,non-propaganda,13.1,7.9,7.84,5,11.8,59.98,18.34,17.0,0.0,7th and 8th grade,0.0,0.4,0,,3.0,,,,,,,,,,,,,,,,,
6137,6137,7,"In Cuba last year, the US disclosed that 24 diplomats and their family members had fallen victim to an unsolved mysterious attack that left them with injuries resembling brain trauma.
",758385628,8,non-propaganda,17.9,12.89,10.91,11,15.0,41.03,26.67,18.0,0.0,17th and 18th grade,-0.018750000000000003,0.2791666666666667,0,,3.0,1.0,,,,1.0,,,,,,,,,,,,
6138,6138,8,"Ten Canadian diplomats and their relatives also suffered a strange illness.
",758385628,9,non-propaganda,12.3,15.81,11.36,5,8.8,51.85,22.58,6.5,0.0,8th and 9th grade,-0.025,0.075,0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
6139,6139,9,"""We cannot at this time connect it with what happened in Havana but we are investigating all possibilities,"" a US embassy official in Beijing told AFP on the condition of anonymity.
",758385628,10,non-propaganda,17.1,10.98,9.76,9,15.4,40.01,24.01,19.5,0.0,10th and 11th grade,0.0,0.0,0,,4.0,,1.0,,,,,,,,,,,,,,,
6140,6140,10,"The embassy's health alert says the government employee ""recently reported subtle and vague, but abnormal, sensations of sound and pressure"".
",758385628,11,non-propaganda,17.5,16.65,10.94,8,13.5,34.26,24.0,16.0,0.0,13th and 14th grade,-0.10833333333333332,0.4125,0,,1.0,,,,,,,,,,,,,,,,,
6141,6141,11,"""The US government is taking these reports seriously and has informed its official staff in China of this event,"" the message says.
",758385628,12,non-propaganda,13.4,10.91,7.6,4,10.7,57.61,16.07,14.0,0.0,10th and 11th grade,-0.3333333333333333,0.6666666666666666,0,,3.0,,,,,,,,,,,,,,,,,
6142,6142,12,"US and Chinese authorities are investigating the matter, an embassy spokeswoman said
",758385628,13,non-propaganda,13.6,17.1,10.81,5,11.5,33.92,21.47,7.0,0.0,11th and 12th grade,0.0,0.0,0,,2.0,,,1.0,,,,,,,,,,,,,,
6143,6143,13,"""While in China, if you experience any unusual acute auditory or sensory phenomena accompanied by unusual sounds or piercing noises, do not attempt to locate their source.
",758385628,14,non-propaganda,17.6,13.52,10.82,10,17.4,18.69,25.61,20.5,0.0,17th and 18th grade,0.3333333333333333,0.9666666666666668,0,,2.0,,,,,,,,,,,,,,,,,
6144,6144,14,"Instead, move to a location where the sounds are not present,"" it says, urging people with medical problems to consult a doctor.
",758385628,15,non-propaganda,12.7,9.86,8.32,5,10.7,57.61,17.89,13.0,0.0,12th and 13th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6145,6145,15,"Lee said the employee experienced ""a variety of physical symptoms"" between late 2017 through April 2018.
",758385628,16,non-propaganda,13.1,13.98,9.36,5,10.7,46.78,18.9,12.0,0.0,10th and 11th grade,0.16666666666666666,0.5476190476190476,0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
6146,6146,16,"The person was sent to the United States and diagnosed with MTBI on May 18.
",758385628,17,non-propaganda,5.5,5.73,6.49,2,5.6,81.63,11.33,7.5,0.0,5th and 6th grade,0.0,0.0,0,,2.0,,,,,1.0,,,,,,,,,,,,
6147,6147,17,"""The (State) Department is taking this incident very seriously and is working to determine the cause and impact of the incident,"" Lee said.
",758385628,18,non-propaganda,14.2,11.26,8.9,6,12.3,48.13,19.63,16.5,0.0,11th and 12th grade,-0.43333333333333335,0.8666666666666667,0,,1.0,,,,1.0,,,,,,1.0,,,,,,,
6148,6148,18,"""The Chinese government has assured us they are also investigating and taking appropriate measures.""
",758385628,19,non-propaganda,15.2,17.33,9.97,5,13.5,23.43,19.89,9.0,0.0,13th and 14th grade,0.25,0.25,0,,1.0,,,1.0,,,,,,,,,,,,,,
6149,6149,19,"The Chinese foreign ministry could not be immediately reached for comment.
",758385628,20,non-propaganda,11.9,15.29,11.36,5,9.9,43.39,22.58,5.5,0.0,11th and 12th grade,-0.0625,0.0625,0,,1.0,,,1.0,,,,,,,,,,,,,,
6150,6150,20,"- Cuban case -
",758385628,21,non-propaganda,7.8,-1.61,0.1,0,8.8,35.61,0.8,1.0,0.0,0th and 1st grade,0.0,0.0,0,,1.0,,,1.0,,,,,,,,,,,,,,
6151,6151,21,"In Cuba, the American victims had associated the onset of their symptoms with ""unusual sounds or auditory sensations"", a State Department physician told the US Senate in January.
",758385628,22,non-propaganda,18.1,13.47,11.23,11,16.6,26.14,26.91,21.0,0.0,16th and 17th grade,0.1,0.5,0,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,
6152,6152,22,"Charles Rosenfarb, a doctor and director of the State Department bureau of medical services, said the symptoms were mixed but consistent with brain trauma.
",758385628,23,non-propaganda,16.7,14.45,10.75,9,12.7,47.12,24.6,16.0,0.0,10th and 11th grade,0.08333333333333333,0.16666666666666666,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
6153,6153,23,"The victims suffered headaches, hearing loss, disorientation and some loss of cognitive ability.
",758385628,24,non-propaganda,15.9,18.43,10.35,5,10.7,41.36,20.58,8.5,0.0,10th and 11th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6154,6154,24,"(Video YouTube/TIME)
",758385628,25,non-propaganda,26.7,18.7,0.1,0,8.8,35.61,0.8,1.0,0.0,0th and 1st grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6155,6155,25,"Initially officials suspected the Americans had been targeted by some sort of acoustic weapon, although in public senior officials were more cautious, speaking of ""health attacks"".
",758385628,26,non-propaganda,19.8,16.71,11.61,11,15.8,28.17,27.32,19.0,0.0,15th and 16th grade,0.16666666666666666,0.18888888888888888,0,,1.0,,,1.0,,,,,,,,,,,,,,
6156,6156,26,"Media reports have suggested that the FBI has not been able to verify any evidence to support the sonic weapon theory.
",758385628,27,non-propaganda,11.3,9.81,10.69,8,11.5,50.16,23.64,14.5,0.0,11th and 12th grade,0.5,0.625,0,,1.0,,2.0,,,,,,,,,,,,,,,
6157,6157,27,"The US government has held Cuba responsible, arguing that Raul Castro's authoritarian state must have either carried out the assaults or at least known who was behind them.
",758385628,28,non-propaganda,17.1,12.65,8.97,7,14.2,43.06,21.2,18.0,0.0,17th and 18th grade,-0.16666666666666666,0.5499999999999999,0,,3.0,,,,1.0,,,,,,,,,,,,,
6158,6158,28,"The incident prompted the United States last year to withdraw more than half of its personnel at the embassy in Havana, which reopened in 2015 as the two nations re-established diplomatic relations that had ruptured in 1961.
",758385628,29,non-propaganda,21.1,12.49,10.59,12,16.5,42.38,27.77,22.5,0.0,10th and 11th grade,0.11111111111111112,0.24444444444444444,0,,3.0,2.0,,,,3.0,,,,,,,,,,,,
6159,6159,29,"Canada announced last month that it was bringing home the families of its diplomats in Cuba after a year-long investigation into the illness failed to reveal a cause.
",758385628,30,non-propaganda,16.1,11.61,10.1,9,14.2,43.06,24.06,16.0,0.0,15th and 16th grade,-0.25,0.18333333333333326,0,,3.0,,,,,2.0,,,,,,,,,,,,
6160,6160,30,"""The cause (of their symptoms) remains unknown but could be human-made,"" the Canadian government concluded.
",758385628,31,non-propaganda,15.6,15.77,9.64,5,10.3,47.79,19.33,11.5,0.0,15th and 16th grade,-0.1,0.6,0,,1.0,,,1.0,,,,,,,,,,,,,,
6161,6161,31,"Canadian and US authorities had initially suspected a ""sonic attack"" or a ""mass psychosomatic incident"", but those are ""now considered unlikely"", a senior Canadian official said.
",758385628,32,non-propaganda,19.5,15.38,11.61,11,18.2,11.25,27.32,23.0,0.0,-1th and 0th grade,-0.25,0.25,0,,2.0,,,2.0,,,,,,,,,,,,,,
6162,6162,32,"The symptoms included dizziness, headaches and a lack of ability to concentrate.
",758385628,33,non-propaganda,12.0,14.72,10.81,5,9.2,50.84,21.47,8.0,0.0,9th and 10th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6163,6163,33,"Unlike their American counterparts, however, no Canadian envoy reported hearing any suspicious sound prior to falling ill.
",758385628,34,non-propaganda,16.7,17.92,11.91,8,15.8,11.92,25.62,14.5,0.0,15th and 16th grade,-0.024999999999999998,0.35,0,,1.0,,,2.0,,,,,,,,,,,,,,
6164,6164,0,"Pope Francis vs Contemplative Orders
",758386255,1,non-propaganda,12.2,16.56,13.36,3,12.3,15.64,26.0,2.5,0.0,12th and 13th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
6165,6165,2,"The Francis Vatican’s approach to the contemplative life is probably the most illustrative of our entire crisis.
",758386255,3,non-propaganda,14.0,15.19,11.91,8,12.3,37.3,25.62,12.5,0.0,11th and 12th grade,0.25,0.5625,0,,1.0,,,,,,,,,,,,,,,,,
6166,6166,3,"Contemplative life is aimed only at a purely supernatural end.
",758386255,4,non-propaganda,9.0,11.98,8.87,3,10.7,35.95,16.0,6.0,0.0,8th and 9th grade,0.08333333333333333,0.7833333333333333,0,,1.0,,,,,,,,,,,,,,,,,
6167,6167,4,"It has no “use” in the sense that either the Bergoglians – in terms of their political machinations – or the world can understand.
",758386255,5,non-propaganda,11.8,8.88,6.14,2,9.1,72.5,12.93,15.0,0.0,8th and 9th grade,0.0,0.1,0,,1.0,,,1.0,,,,,,,,,,,,,,
6168,6168,5,"There is probably no other place where the differences between the two programmes - the Catholic programme of Christ and the Bergoglian/Kasperian programme - are more sharply contrasted.
",758386255,6,non-propaganda,20.5,17.82,8.57,6,13.4,45.09,19.63,18.0,0.0,17th and 18th grade,0.109375,0.43125,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
6169,6169,6,"One aspect of Pope Francis’ character that seems little-explored by the Catholic and secular media alike is his apparent disdain for contemplative religious life – a facet of Catholic life that could be described as the most purely religious of all the Church’s undertakings.
",758386255,7,non-propaganda,25.5,14.06,10.48,13,20.5,26.82,29.42,30.0,0.0,29th and 30th grade,0.09166666666666667,0.2583333333333333,0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
6170,6170,7,"The world does not understand it or want it.
",758386255,8,non-propaganda,2.4,4.14,0.45,0,2.1,96.18,3.6,4.5,0.0,4th and 5th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6171,6171,8,"Therefore, it is something of a thorn in the Bergoglian side, and he has repeatedly expressed his contempt for it.
",758386255,9,non-propaganda,11.2,9.69,7.79,4,8.7,68.1,16.0,11.0,0.0,8th and 9th grade,0.0,0.0,0,,1.0,,,1.0,,,,,,,,,,,,,,
6172,6172,9,"So when, in 2016 he issued a document on contemplative nuns, the faithful braced for impact .
",758386255,10,non-propaganda,9.6,9.63,9.36,5,9.5,55.24,18.9,10.5,0.0,9th and 10th grade,0.0,0.0,0,,1.0,,,,,1.0,,,,,,,,,,,,
6173,6173,10,"In his recent document, ostensibly on holiness, “Gaudete et Exultate,” the pope attacked the religious desire for silence and solitude, to be alone with God in prayer, seeking unity with Him, saying in essence that the Christian life is inherently about social activism, about material, worldly ends.
",758386255,11,propaganda,27.6,13.94,11.68,17,21.6,23.77,33.27,30.5,0.0,21st and 22nd grade,0.008333333333333333,0.14166666666666666,0,,1.0,,,1.0,,,,,,,,,,,,,,
6174,6174,11,"To these foundations of the contemplative life – indeed of any form of religious life in the Church – Francis set up another of his false dichotomies, contemplation in opposition to serving others, giving a Jesuit maxim as an imperative for all Catholics: “We are called to be contemplatives even in the midst of action, and to grow in holiness by responsibly and generously carrying out our proper mission.”
",758386255,12,propaganda,36.3,12.15,11.41,19,30.2,1.44,38.61,46.5,0.0,12th and 13th grade,-0.02000000000000001,0.32,0,,1.0,,2.0,1.0,,,,,,,,,,,,,,
6175,6175,12,"Italian Vaticanist Marco Tosatti commented dryly, “Rejoice and be glad… but not if you’re a cloistered contemplative.”
",758386255,13,non-propaganda,15.6,16.88,11.91,8,12.3,37.3,25.62,11.5,0.0,11th and 12th grade,0.0,0.0,0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
6176,6176,13,"In 2016, I wrote that Francis’ Apostolic Constitution, “Vultum dei quaerere” was in some respects the most damaging object of the wrecking-ball pontificate to date.
",758386255,14,propaganda,17.6,14.8,10.56,9,13.0,46.1,24.4,16.5,0.0,10th and 11th grade,0.5,0.5,0,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,
6177,6177,14,"Unfortunately, it was about a subject that the world, and therefore the modern Church, cares so little about that hardly anyone noticed.
",758386255,15,non-propaganda,14.4,12.24,7.6,4,10.7,57.61,16.07,12.0,0.0,11th and 12th grade,-0.18916666666666665,0.5349999999999999,0,,1.0,,1.0,,,,,,,,,,,,,,,
6178,6178,15,"Aimed specifically at female contemplative religious, the document threatened that in a year or so another would be forthcoming laying out precisely what would now be required of nuns to continue in their vocations.
",758386255,16,non-propaganda,20.9,14.17,10.9,12,17.7,28.51,27.72,26.0,0.0,17th and 18th grade,0.13333333333333333,0.4055555555555556,0,,1.0,,,,,,,,,,,,,,,,,
6179,6179,16,"The new document issued last week, “Cor orans,” is juridical, that is, it is not much more than a list of specific norms, or rules – 289 of them!
",758386255,17,non-propaganda,12.2,5.7,7.25,4,11.1,67.42,17.12,17.5,0.0,17th and 18th grade,-0.02840909090909091,0.2865530303030303,0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
6180,6180,17,"– that all communities of contemplative nuns must now follow.
",758386255,18,non-propaganda,8.5,11.4,7.29,2,8.4,52.87,12.0,6.0,0.0,8th and 9th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6181,6181,18,"One odd remark in article 19 is maybe the most succinct description of the direction planned for contemplatives:
",758386255,19,non-propaganda,12.7,13.05,8.92,5,10.3,53.21,18.31,13.0,0.0,12th and 13th grade,0.16666666666666669,0.375,0,,1.0,2.0,,,,,,,,,,,,,,,,
6182,6182,19,"“A monastery of nuns, as every religious house, is erected while keeping in mind its usefulness for the Church and for the Institute.” (emphasis added)
",758386255,20,non-propaganda,15.2,11.55,8.67,6,10.7,63.02,19.6,16.5,0.0,8th and 9th grade,0.0,0.25,0,,1.0,,2.0,,,,,,,,,,,,,,,
6183,6183,20,"Wait… its “usefulness”?
",758386255,21,non-propaganda,14.6,15.03,9.05,1,5.6,59.97,14.53,1.5,0.0,14th and 15th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6184,6184,21,"I think a fair question for the Faithful to ask this Vatican department might be, “According to what specific criteria is a monastery’s ‘usefulness’ actually determined?”
",758386255,22,non-propaganda,18.0,15.15,10.39,9,14.6,36.63,24.25,21.0,0.0,14th and 15th grade,0.2333333333333333,0.375,0,,2.0,,1.0,,,,,,,,,,,,,,,
6185,6185,22,"One can’t help but hearken back to the criteria for monasteries that were allowed to survive the revolutionary purges in 18th and 19th century Europe.
",758386255,23,non-propaganda,15.0,12.25,9.93,8,13.0,46.1,22.8,16.5,0.0,12th and 13th grade,0.0,0.0,0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,
6186,6186,23,"A house that could prove to the secularists that it was “useful” – that it could care for the indigent elderly, teach children or nurse the sick – would be allowed to continue.
",758386255,24,non-propaganda,15.7,8.43,7.67,5,13.8,54.9,19.26,20.5,0.0,7th and 8th grade,-0.2071428571428572,0.42857142857142855,0,,1.0,,,,,,,,,,,,,,,,,
6187,6187,24,"Those which were purely contemplative – a single-minded devotion to the adoration of God – were closed.
",758386255,25,non-propaganda,11.5,11.77,9.12,5,9.9,54.22,18.56,12.5,0.0,9th and 10th grade,0.057142857142857134,0.3,0,,1.0,,,,,,,,,,,,,,,,,
6188,6188,25,"It is not an insignificant quirk of modern history, and one that tells us much about the nature of the current pontificate, that houses of contemplatives are always attacked by secularist regimes, from Henry VIII to the Soviet Union.
",758386255,26,propaganda,21.8,11.85,10.43,12,18.5,31.89,27.91,25.5,0.0,11th and 12th grade,0.13333333333333333,0.3,0,,2.0,,,,1.0,,,,,,,,,,,,,
6189,6189,26,"Rupture?
",758386255,27,non-propaganda,21.5,1.0,19.48,1,8.4,36.62,40.4,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6190,6190,27,"What rupture?
",758386255,28,non-propaganda,10.2,4.2,11.63,1,2.9,77.91,20.8,0.0,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6191,6191,28,"The first thing Cor orans does is claim continuity with both pre and post-Vatican II theology.
",758386255,29,non-propaganda,10.1,10.73,7.39,3,9.5,55.24,13.9,11.0,0.0,10th and 11th grade,0.25,0.3333333333333333,0,,1.0,,,,1.0,,,,,1.0,,,,,,,,
6192,6192,29,"In the Introduction, it seems anxious to establish a “hermeneutic of continuity” with Pius XII and his document Sponsa Christi Ecclesia of 1950.
",758386255,30,non-propaganda,15.3,13.52,10.27,8,13.4,39.67,23.11,16.5,0.0,13th and 14th grade,-0.25,1.0,0,,2.0,,,,2.0,1.0,,,,,,,,,,,,
6193,6193,30,"The authors insist there is no contradiction between the two – except, of course, where there are contradictions – and that both Pius XII and Francis are keen to see nuns reaching the “aim of their specific vocation.” It describes Francis as promulgating this document “in the wake” of Pius XII[1].
",758386255,31,non-propaganda,27.1,11.22,9.57,11,22.0,28.17,29.03,31.5,0.0,21st and 22nd grade,0.0,0.125,0,,1.0,1.0,,,3.0,,,,,,1.0,,,,,,,
6194,6194,31,"In fact, Pope Francis, by promulgating the Apostolic Constitution Vultum Dei quaerere, on June 29, 2016, to help the contemplatives reach the aim of their specific vocation, invited reflection and discernment on the precise content tied to consecrated life in general and to the monastic tradition in particular, but he did not intend to abrogate Sponsa Christi Ecclesia that was derogated only in some points.
",758386255,32,non-propaganda,36.2,13.88,11.96,21,29.8,-2.97,38.92,47.5,0.0,29th and 30th grade,0.13611111111111113,0.5597222222222222,0,,2.0,,1.0,,,1.0,,,,,,,1.0,,,,,
6195,6195,32,"As a consequence, the two pontifical documents are to be held as normative in force for monasteries of nuns and must be read in a unitary vision.
",758386255,33,non-propaganda,13.0,8.36,9.07,7,12.6,52.53,21.17,18.5,0.0,12th and 13th grade,0.0,0.0,0,,1.0,1.0,,,,,,,,,,,,,,,,
6196,6196,33,"But of course, the entire game is given away in the next paragraph:
",758386255,34,non-propaganda,5.4,5.9,6.71,2,3.6,92.12,11.35,5.5,0.0,5th and 6th grade,-0.13333333333333333,0.3416666666666666,0,,1.0,,,,,,,,,,,,,,,,,
6197,6197,34,"Pope Francis, in the wake of the teaching of Pope Pius XII and reaffirmed by Ecumenical Vatican Council II, intended to present in Vultum Dei quaerere the intense and fruitful path taken by the Church in the last decades, in the light of the teachings of the same Council and considering the changed socio-cultural conditions.
",758386255,35,propaganda,29.4,11.85,10.67,15,23.6,24.11,32.91,33.5,0.0,23rd and 24th grade,0.12000000000000002,0.3783333333333333,0,,1.0,,4.0,,2.0,1.0,,,,,,,,,,,,
6198,6198,35,"Yes, that’s what it said.
",758386255,36,non-propaganda,1.8,1.48,0.25,0,-1.9,117.16,2.0,1.5,0.0,1st and 2nd grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6199,6199,36,"Here’s my translation:
",758386255,37,propaganda,13.0,13.12,9.05,1,5.6,59.97,14.53,1.5,0.0,12th and 13th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6200,6200,37,"“The Church’s ‘path’ of the last 50 years has been ‘fruitful’.
",758386255,38,propaganda,6.8,8.97,5.62,1,1.7,102.61,8.04,4.5,0.0,8th and 9th grade,0.0,0.06666666666666668,0,,2.0,,1.0,,,1.0,,,,,,,,,,,,
6201,6201,38,"How do you know?
",758386255,39,non-propaganda,-3.0,-4.36,0.2,0,-2.3,118.18,1.6,1.0,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6202,6202,39,"Because we’re telling you it has.”
",758386255,40,non-propaganda,5.1,7.18,0.3,0,0.9,99.23,2.4,2.0,0.0,0th and 1st grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
6203,6203,40,"In other words, there have been absolutely no problems whatever with the direction taken either by the Church or by the religious life since Vatican II.
",758386255,41,propaganda,14.7,11.15,7.96,5,13.4,45.09,18.09,18.0,0.0,17th and 18th grade,-0.075,0.5083333333333333,0,,1.0,,1.0,,,,,,,1.0,,,,,,,,
